id,postcode,name,id_oblast
2676,4647, йпзярюбю,14
2677,4741, йпзярюрхжю,22
2678,4177, йпзяребхв,17
2679,5350, йпзяремъжхре,8
2680,5364, йпзяреж,8
2681,2805, йпзярхкжх,1
2682,8121, йпзярхмю,2
2683,7786, йпзьмн,18
2684,8335, йсаюдхм,2
2685,7300, йсапюр,18
2686,1257, йсапюрнбн,23
2687,3798, йсдекхм,6
2688,2788, йсгэнбн,1
2689,4101, йсйкем,17
2690,5370, йсйкъ,8
2691,8673, йсйнпебн,29
2692,4710, йсйсбхжю,22
2693,6898, йсйспъй,10
2694,2882, йсйспъужебн,1
2695,3800, йскю,6
2696,2868, йскюрю,1
2697,5937, йскхмю бндю,16
2698,5380, йслюмхре,8
2699,9153, йслюмнбн,3
2700,4990, йсмдебн,22
2701,8646, йсмебн,29
2702,3140, йсмхмн,7
2703,4921, йсоем,22
2704,5463, йсоем,8
2705,6839, йсожхре,10
2706,3138, йспмнбн,7
2707,4369, йспрнбн,17
2708,4223, йспрнбн йнмюпе,17
2709,4752, йсрекю,22
2710,7558, йсркнбхжю,20
2711,3767, йсрнбн,6
2712,2567, йсрсцепжх,11
2713,5042, йсжюпнбжх,5
2714,5189, йсжхмю,5
2715,6697, йсжнбн,10
2716,4986, йськю,22
2717,6927, йзйкхжю,10
2718,5544, йзйпхмю,12
2719,9821, йзкмнбн,28
2720,6164, йзмвебн,25
2721,7997, йзохмеж,26
2722,5043, йзохмнбн,5
2723,9528, йзохмнбн,9
2724,7434, йзохмнбжх,18
2725,6600, йзпдфюкх,10
2726,2820, йзпкюмнбн,1
2727,2860, йзпмюкнбн,1
2728,4337, йзпмюпе,17
2729,5558, йзпоювебн,12
2730,2825, йзпоекнбн,1
2731,5380, йзпрхозмъ,8
2732,5883, йзпрнфюаеме,16
2733,6873, йзпвнбяйн,10
2734,2563, йзпьюкебн,11
2735,4832, йзяюй,22
2736,1276, йзрхмю,23
2737,5885, йзьхм,16
2738,2492, йзьке,15
2739,9888, йэнклем,28
2740,6728, йэняебн,10
2741,7951, йэняебжх,26
2742,9972, йчкебвю,28
2743,2500, йчяремдхк,11
2744,5035, кюцепхре,5
2745,3743, кюцньебжх,6
2746,2811, кюдюпебн,1
2747,3262, кюгюпнбн,7
2748,5097, кюгюпжх,5
2749,5656, кюйюпебн,12
2750,2273, кюйюрмхй,23
2751,6823, кюке,10
2752,8749, кюкйнбн,29
2753,6583, кюласу,27
2754,5876, кюяйюп,16
2755,2811, кюяйюпебн,1
2756,6767, кюрхмйю,10
2757,6859, кеаед,10
2758,2806, кеамхжю,1
2759,2494, кебю пейю,15
2760,6540, кебйю,27
2761,4743, кебнвебн,22
2762,5900, кебяйх,16
2763,4535, кебяйх,14
2764,9171, кебяйх,3
2765,2817, кебсмнбн,1
2766,5049, кедемхй,5
2767,3036, кедемхйю,7
2768,2588, кекхмжх,11
2769,6783, кемхые,10
2770,5967, кемйнбн,16
2771,4286, кемнбн,17
2772,6595, кемяйн,27
2773,5987, кеохжю,16
2774,5520, кеяхдпем,12
2775,5343, кеяхвюпйю,8
2776,5085, кеяхве,5
2777,5222, кеяхвепх,5
2778,4463, кеяхвнбн,14
2779,2567, кеяйю,11
2780,4928, кеяйю,22
2781,2268, кеяйнбднк,23
2782,3523, кеяйнбеж,13
2783,3341, кеяйнбеж,7
2784,2342, кеяйнбеж,15
2785,9428, кеяйнбн,9
2786,2119, кеямнбн,23
2787,8754, кеянбн,29
2788,3073, кеяспю,7
2789,2207, кермхжю,23
2790,5570, кермхжю,12
2791,6810, кернбмхй,10
2792,2816, кеунбн,1
2793,3445, кеувебн,13
2794,2749, кеьйн,1
2795,5624, кеьйн опеянх,12
2796,6466, кеьмхйнбн,27
2797,2481, кеьмхйнбжх,15
2798,5578, кеьмхжю,12
2799,2808, кеьмхжю,1
2800,4929, кеыюй,22
2801,6967, кеыюпйю,10
2802,2962, кеыем,1
2803,8656, кеъпнбн,29
2804,8107, кхбюдю,2
2805,4921, кхбюде,22
2806,3168, кхй,7
2807,4858, кхкейнбн,22
2808,4105, кхкйнбн,17
2809,7760, кхкъй,26
2810,2809, кхкъмнбн,1
2811,2597, кхкъв,11
2812,3051, кхкъве,7
2813,6936, кхлеж,10
2814,3489, кхоем,13
2815,4784, кхоеж,22
2816,2212, кхохмжх,23
2817,7242, кхомхй,18
2818,2158, кхомхжю,23
2819,3352, кхомхжю,7
2820,2547, кхяеж,11
2821,5568, кхяеж,12
2822,2023, кхяеж,23
2823,9951, кхях бпзу,28
2824,6645, кхяхжхре,10
2825,2743, кхяхъ,1
2826,6541, кхянбн,27
2827,7642, кхяреж,20
2828,8573, кхяреж,2
2829,2144, кхрюйнбн,23
2830,2433, кнань,15
2831,9869, кнбеж,28
2832,6070, кнбеж,25
2833,7741, кнбеж,26
2834,5500, кнбев,12
2835,5423, кнбмхднк,8
2836,7291, кнбяйн,18
2837,4908, кнбжх,22
2838,9430, кнбвюмжх,9
2839,2737, кнцндюф,1
2840,5345, кнгю,8
2841,8440, кнгюпебн,2
2842,9746, кнгебн,28
2843,6552, кнгем,27
2844,1151, кнгем,23
2845,4489, кнгем,14
2846,6062, кнгем,25
2847,5172, кнгем,5
2848,6894, кнгемцпюджх,10
2849,9414, кнгемеж,9
2850,8688, кнгемеж,29
2851,8277, кнгемеж,2
2852,2821, кнгемхжю,1
2853,5739, кнгерн,12
2854,5954, кнгхжю,16
2855,8466, кнгхжю,2
2856,9541, кнгмхжю,9
2857,7290, кнгмхжю,18
2858,2507, кнгмн,11
2859,2656, кнйбюрю,11
2860,1513, кнйнпяйн,23
2861,3600, кнл,13
2862,7135, кнл вепйнбмю,19
2863,5669, кнлеж,12
2864,9397, кнлмхжю,9
2865,2562, кнлмхжю,11
2866,2465, кнлмхжю,15
2867,7838, кнлжх,26
2868,9237, кносьмю,3
2869,2252, кносьмъ,23
2870,2193, кноъм,23
2871,7445, ксднцнпжх,18
2872,5770, ксйнбхр,12
2873,2296, ксйнбн,23
2874,6921, кскхвйю,10
2875,7439, кзбхмн,18
2876,6638, кзбнбн,10
2877,2182, кзцю,23
2878,2971, кзфмхжю,1
2879,8216, кзйю,2
2880,4726, кзйю,22
2881,4241, кзйюбхжю,17
2882,4241, кзйх,17
2883,2928, кзйх,1
2884,7534, кчаем,20
2885,4188, кчаем,17
2886,9148, кчаем йюпюбекнбн,3
2887,8949, кчаемеж,21
2888,8947, кчаемнбю люуюкю,21
2889,5955, кчаемнбн,16
2890,6267, кчаемнбн,25
2891,6342, кчаемнбн,27
2892,5176, кчаемжх,5
2893,6550, кчахлеж,27
2894,6796, кчахмн,10
2895,7980, кчахвебн,26
2896,7843, кчакем,26
2897,2061, кчамхжю,23
2898,2820, кчанбхые,1
2899,2811, кчанбйю,1
2900,4833, кчавю,22
2901,2352, кчкхм,15
2902,8685, кчкхм,29
2903,4785, кчкйю,22
2904,6050, кчкъй,25
2905,9525, кчкъйнбн,9
2906,6684, кчкъйнбн,10
2907,8570, кчкъйнбн,2
2908,5307, кчкъжхре,8
2909,3038, кчрюдфхй,7
2910,3159, кчрхапнд,7
2911,3165, кчрхднк,7
2912,2791, кчрнбн,1
2913,6198, къбю пейю,25
2914,2474, къкхмжх,15
2915,5140, къяйнбеж,5
2916,6397, къяйнбеж,27
2917,8518, къяйнбн,2
2918,4238, къяйнбн,17
2919,4818, къяйнбн,22
2920,6045, къяйнбн,25
2921,6667, къяйнбн,10
2922,9948, кърмн,28
2923,9617, къунбн,9
2924,4416, къунбн,14
2925,4710, люцюпдфхжю,22
2926,3448, людюм,13
2927,4900, людюм,22
2928,9971, людюпю,28
2929,2022, людфюпе,23
2930,6383, людфюпх,27
2931,6480, людфюпнбн,27
2932,6063, людфепхрн,25
2933,2549, люгюпювебн,11
2934,3777, люинп сгсмнбн,6
2935,5085, люияйн,5
2936,6675, люиярнпнбн,10
2937,6784, люй,10
2938,7750, люйюпхнонкяйн,26
2939,6640, люйеднмжх,10
2940,7785, люйнбн,18
2941,2124, люйнжебн,23
2942,3850, люйпеь,6
2943,2225, люкю пюйнбхжю,23
2944,2669, люкю тсвю,11
2945,2021, люкю жзпйбю,23
2946,6392, люкебн,27
2947,4891, люкебн,22
2948,8689, люкемнбн,29
2949,2691, люкх бзпанбмхй,11
2950,3749, люкх дпемнбеж,6
2951,9474, люкх хгбнп,9
2952,9559, люкхмю,9
2953,8327, люкхмю,2
2954,5335, люкхмх,8
2955,6593, люкхмн,27
2956,5582, люкхмнбн,12
2957,4742, люкйю юпдю,22
2958,6045, люкйю бепеъ,25
2959,5729, люкйю фекъгмю,12
2960,8519, люкйю онкъмю,2
2961,9386, люкйю ялнкмхжю,9
2962,7997, люкйю вепйнбмю,26
2963,6941, люкйю вхмйю,10
2964,5370, люкйх азкцюпемх,8
2965,6479, люкйх бндем,27
2966,5432, люкйх бзпьеж,8
2967,2184, люкйх хяйзп,23
2968,5365, люкйх ярюмвнбжх,8
2969,2800, люкйх жюкхл,1
2970,5028, люкйх вхткхй,5
2971,6425, люкйн юяемнбн,27
2972,6476, люкйн апъцнбн,27
2973,7067, люкйн бпюмнбн,19
2974,6558, люкйн цпюдхые,27
2975,6227, люкйн дпъмнбн,25
2976,6052, люкйн йюдхебн,25
2977,6927, люкйн йюлемъме,10
2978,8756, люкйн йхпхкнбн,29
2979,4951, люкйн йпсьебн,22
2980,6482, люкйн ононбн,27
2981,8981, люкйн яекн,21
2982,6228, люкйн рпзмнбн,25
2983,8350, люкйн рзпмнбн,2
2984,7923, люкйн жзпйбхые,26
2985,8857, люкйн внвнбемх,21
2986,8751, люкйн ьюпйнбн,29
2987,6898, люкйнв,10
2988,1362, люкн асвхмн,23
2989,4450, люкн йнмюпе,14
2990,4183, люкн йпсьебн,17
2991,2205, люкн люкнбн,23
2992,3078, люкн оеыеме,7
2993,2636, люкн яекн,11
2994,7978, люкнцпюдеж,26
2995,9871, люкнлхп,28
2996,8650, люкнлхп,29
2997,8737, люкнлхпнбн,29
2998,3255, люкнпюд,7
2999,5304, люксью,8
3000,5917, люквхйю,16
3001,5050, люквнбжх,5
3002,5367, люквнбжх,8
3003,6935, люкзй дебеяхк,10
3004,6394, люкзй хгбнп,27
3005,5734, люкзй хгбнп,12
3006,8742, люкзй люмюярхп,29
3007,7429, люкзй онпнбеж,18
3008,7620, люкзй опеякюбеж,20
3009,4194, люкзй вюпдюй,17
3010,8743, люлюпвебн,29
3011,2168, люмюяекяйю пейю,23
3012,4245, люмюярхп,17
3013,9224, люмюярхп,3
3014,6390, люмюярхп,27
3015,7856, люмюярхпхжю,26
3016,2288, люмюярхпхые,23
3017,3354, люмюярхпхые,7
3018,7285, люмюярхпяйн,18
3019,7292, люмюярхпжх,18
3020,6357, люмдпю,27
3021,6585, люмдпхжю,27
3022,5363, люмебжх,8
3023,4137, люмнке,17
3024,8453, люмнкхв,2
3025,6152, люмнкнбн,25
3026,4138, люмнкяйн йнмюпе,17
3027,5392, люмнъ,8
3028,7967, люмсьебжх,26
3029,6800, люмвебн,10
3030,5070, люпютекжх,5
3031,9745, люпюь,28
3032,5035, люпцнбжх,5
3033,2870, люпхйнярхмнбн,1
3034,8154, люпхмйю,2
3035,4365, люпхмн онке,17
3036,2867, люпхмн онке,1
3037,5097, люпхмнбжх,5
3038,5445, люпхмнбжх,8
3039,2044, люпхжю,23
3040,6247, люпйнбн,25
3041,9973, люпйнбн,28
3042,4108, люпйнбн,17
3043,3133, люпйнбн пюбмхые,7
3044,7058, люпрем,19
3045,6745, люпрхмн,10
3046,3459, люпрхмнбн,13
3047,2725, люпскебн,1
3048,5360, люпсжейнбжх,8
3049,2949, люпвебн,1
3050,7869, люпвхмн,26
3051,5084, люпъм,5
3052,5198, люякюпебн,5
3053,6388, люякхмнбн,27
3054,5351, люреьнбжх,8
3055,6535, люрнвхмю,27
3056,2849, люуюкюрю,1
3057,5081, люуюкмхжх,5
3058,6276, люжю,25
3059,5647, лювйнбжх,12
3060,8987, ледбем,21
3061,6865, ледебжх,10
3062,6598, ледем асй,27
3063,8639, ледем йкюдемеж,29
3064,4637, ледемх онкъмх,14
3065,3845, ледеьебжх,6
3066,3670, ледйнбеж,13
3067,6294, ледмхйюпнбн,25
3068,7319, леднбеме,18
3069,9238, леднбеж,3
3070,7863, леднбхмю,26
3071,3947, леднбмхжю,6
3072,6235, леднбн,25
3073,9388, леднбн,9
3074,8214, леднбн,2
3075,8644, лефдю,29
3076,7672, лефдем,20
3077,5343, лефдемх,8
3078,3100, легдпю,7
3079,3515, легдпеъ,13
3080,6521, легей,27
3081,2820, лекмхй,1
3082,8755, лекмхжю,29
3083,3472, лекъме,13
3084,9885, лемцхьебн,28
3085,2893, лемднбн,1
3086,4482, лемемйэнбн,14
3087,5147, лепдюмъ,5
3088,6430, лепхвкепх,27
3089,2772, леярю,1
3090,6938, леркхйю,10
3091,9291, леркхвхмю,3
3092,6873, леркхвхмю,10
3093,6890, леркхвйю,10
3094,9867, лерндхебн,28
3095,9375, лерндхебн,9
3096,2556, лернухъ,11
3097,7091, левйю,19
3098,5843, левйю,16
3099,8868, левйюпебн,21
3100,5307, левйнбхжю,8
3101,2060, левйнбжх,23
3102,2754, левйск,1
3103,7997, левнбн,26
3104,2353, леыхжю,15
3105,3330, лхгхъ,7
3106,5098, лхийнбжх,5
3107,5572, лхйпе,12
3108,2826, лхйпебн,1
3109,6660, лхкюдхмнбн,10
3110,9431, лхкюдхмнбжх,9
3111,7787, лхкюдхмнбжх,18
3112,8657, лхкюдхмнбжх,29
3113,9859, лхкюмнбн,28
3114,2280, лхкюмнбн,23
3115,4921, лхке,22
3116,4191, лхкебн,17
3117,5350, лхкебжх,8
3118,5627, лхкемвю,12
3119,7984, лхкхмн,26
3120,5968, лхкйнбхжю,16
3121,4779, лхкйнбн,22
3122,5345, лхкйнбжх,8
3123,2475, лхкйэнбжх,15
3124,2478, лхкнякюбжх,15
3125,3846, лхквхмю кзйю,6
3126,2220, лхмю анкьебхй,23
3127,5044, лхмдъ,5
3128,5083, лхмебжх,5
3129,6343, лхмепюкмх аюмх,27
3130,6665, лхмгсуюп,10
3131,9372, лхмйнбн,9
3132,5735, лхпйнбеж,12
3133,2086, лхпйнбн,23
3134,7751, лхпнбеж,26
3135,6255, лхпнбн,25
3136,5158, лхпнбн,5
3137,9921, лхпнбжх,28
3138,1289, лхпнбъме,23
3139,8119, лхпнкчанбн,2
3140,5094, лхпвнбжх,5
3141,4443, лхпъмжх,14
3142,2857, лхрхмн,1
3143,4909, лхрнбяйю,22
3144,3464, лхрпнбжх,13
3145,6051, лхуюикнбн,25
3146,3355, лхуюикнбн,7
3147,5347, лхуюикнбжх,8
3148,9284, лхуюкхв,3
3149,6537, лхуюкхв,27
3150,4820, лхуюкйнбн,22
3151,5248, лхуюкжх,5
3152,4361, лхухкжх,17
3153,2862, лхумебн,1
3154,5365, лхунбжх,8
3155,5343, лхвйнбжх,8
3156,6840, лхьебяйн,10
3157,5035, лхьелнпйнб уюм,5
3158,5767, лхьйюпере,12
3159,9228, лкюдю цбюпдхъ,3
3160,8364, лкюдефйн,2
3161,5428, лкюдем,8
3162,6531, лкюдхмнбн,27
3163,8886, лкюднбн,21
3164,2654, лкюлнкнбн,11
3165,8960, лкейюпебн,21
3166,5441, лкевебн,8
3167,6781, лкевхмн,10
3168,9932, лнцхкю,28
3169,6052, лнцхкю,25
3170,8627, лнцхкю,29
3171,7943, лнцхкеж,26
3172,7165, лнцхкхмн,19
3173,5350, лнцхкхре,8
3174,4761, лнцхкхжю,22
3175,9665, лнцхкхые,9
3176,6239, лнцхкнбн,25
3177,6867, лнцхкъме,10
3178,6840, лндпем,10
3179,8994, лнйпем,21
3180,9861, лнйпеь,28
3181,3647, лнйпеь,13
3182,4408, лнйпхые,14
3183,2035, лнлхм опнунд,23
3184,5067, лнлхм яанп,5
3185,4468, лнлхмю йкхяспю,14
3186,6838, лнлхмю язкгю,10
3187,8320, лнлхмю жзпйбю,2
3188,7706, лнлхмн,26
3189,6387, лнлхмн,27
3190,4143, лнлхмн яекн,17
3191,4118, лнлхмяйн,17
3192,6542, лнлйнбн,27
3193,6800, лнлвхкцпюд,10
3194,9221, лнлвхкнбн,3
3195,4750, лнлвхкнбжх,22
3196,3400, лнмрюмю,13
3197,5291, лнпюбю,5
3198,7974, лнпюбхжю,26
3199,3145, лнпюбхжю,7
3200,7992, лнпюбйю,26
3201,5304, лнпнбежхре,8
3202,7248, лнпрюцнмнбн,18
3203,6959, лнпъмжх,10
3204,4333, лняйнбеж,17
3205,6670, лняр,10
3206,9878, лнярхв,28
3207,4257, лнярнбн,17
3208,4978, лнвспе,22
3209,2729, лныюмеж,1
3210,2477, лпюйермхжх,15
3211,1261, лпюлнп,23
3212,6562, лпюлнп,27
3213,2487, лпюлнп,15
3214,3054, лпюлнпем,7
3215,5345, лпюунпх,8
3216,4362, лпювемхй,17
3217,6845, лпефхвйн,10
3218,8538, лпефхвйн,2
3219,5367, лпзгежх,8
3220,4716, лсцкю,22
3221,5333, лсгцю,8
3222,4249, лскдюбю,17
3223,6725, лспцю,10
3224,2247, лспцюь,23
3225,6679, лспцнбн,10
3226,2437, лспемн,15
3227,2623, лспяюкебн,11
3228,2382, лспрхмжх,15
3229,6284, лсяювебн,25
3230,2139, лсяювебн,23
3231,6774, лсяебн,10
3232,5963, лсяекхебн,16
3233,5247, лсяхмю,5
3234,2920, лсянлхыю,1
3235,6527, лсярпюй,27
3236,2061, лсунбн,23
3237,5370, лсжъ,8
3238,8523, лзцкем,2
3239,6865, лзцкеме,10
3240,6180, лзцкхф,25
3241,4910, лзцкхыю,22
3242,7323, лздпебн,18
3243,6292, лздпеж,25
3244,6674, лздпеж,10
3245,8444, лздпхмн,2
3246,6865, лзфемжх,10
3247,2655, лзпбнднк,11
3248,4996, лзпгъм,22
3249,5094, лзпрбхмюрю,5
3250,1696, лзпвюебн,23
3251,3443, лзпвебн,13
3252,8843, лзязпкхх,21
3253,4176, лзремхжю,17
3254,6497, мюбзяем,27
3255,7740, мюдюпебн,26
3256,4758, мюдюпжх,22
3257,6459, мюдефдем,27
3258,4185, мюидем цепнбн,17
3259,6224, мюидемнбн,25
3260,6800, мюме,10
3261,6830, мюмнбхжю,10
3262,5752, мюмнбхжю,12
3263,4239, мюпевемяйх аюмх,17
3264,2478, мюяюкебжх,15
3265,9962, мюсл,28
3266,8929, мюсвеме,21
3267,5055, мюжнбжх,5
3268,2213, мювебн,23
3269,6693, меаеяйю,10
3270,8431, мебеярхмн,2
3271,6722, мебеярхмн,10
3272,2595, мебеярхмн,11
3273,9229, мебью,3
3274,1222, мецнбюм,23
3275,3774, мецнбюмнбжх,6
3276,2417, мецнбюмжх,15
3277,2123, мецсьебн,23
3278,5231, медюм,5
3279,4187, медекебн,17
3280,4990, медекхмн,22
3281,2213, медекхые,23
3282,2594, медекйнбю цпюыхжю,11
3283,2477, медекйнбн,15
3284,7251, меднйкюм,18
3285,5070, медъкйнбжх,5
3286,5350, медъкйнбжх,8
3287,8684, медъкяйн,29
3288,9692, меийнбн,9
3289,8993, меийнбн,21
3290,2061, меийэнбеж,23
3291,5380, меивнбжх,8
3292,6797, мемйнбн,10
3293,9234, мемнбн,3
3294,5367, мемнбжх,8
3295,6831, ментхр ангбекхебн,10
3296,9223, ментхр пхкяйх,3
3297,2396, меопюгмемжх,15
3298,8230, меяеазп,2
3299,2213, меякю,23
3300,3039, метекю,7
3301,5097, меьебжх,5
3302,3241, мхбъмхм,7
3303,5365, мхйювйнбжх,8
3304,9955, мхйнкю йнгкебн,28
3305,9172, мхйнкюебйю,3
3306,6190, мхйнкюебн,25
3307,5874, мхйнкюебн,16
3308,2406, мхйнкюебн,15
3309,8873, мхйнкюебн,21
3310,5168, мхйнкюебн,5
3311,5351, мхйнкюебн,8
3312,2599, мхйнкхвебжх,11
3313,3429, мхйнкнбн,13
3314,7057, мхйнкнбн,19
3315,6364, мхйнкнбн,27
3316,5070, мхйнкнбжх,5
3317,5098, мхйнквебжх,5
3318,5345, мхйнквнбжх,8
3319,5940, мхйнонк,16
3320,2839, мхйсдхм,1
3321,5068, мхйчо,5
3322,8995, мхяйю онкъмю,21
3323,7079, мхянбн,19
3324,5097, мхвнбжх,5
3325,9883, мнбю аъкю пейю,28
3326,5169, мнбю бзпанбйю,5
3327,8900, мнбю гюцнпю,21
3328,9493, мнбю йюлемю,9
3329,6595, мнбю кхбюдю,27
3330,2925, мнбю кнбвю,1
3331,4581, мнбю люуюкю,14
3332,6191, мнбю люуюкю,25
3333,6330, мнбю мюдефдю,27
3334,7582, мнбю онохмю,20
3335,7645, мнбю вепмю,20
3336,9116, мнбю ьхойю,3
3337,9149, мнбюйнбн,3
3338,4262, мнбюйнбн,17
3339,5332, мнбюйнбжх,8
3340,8853, мнбювебн,21
3341,2147, мнбювеме,23
3342,5950, мнбювеме,16
3343,7133, мнбцпюд,19
3344,4265, мнбх хгбнп,17
3345,1280, мнбх хяйзп,23
3346,9900, мнбх оюгюп,28
3347,6710, мнбх оюгюп,10
3348,2110, мнбх уюм,23
3349,2531, мнбх вхткхй,11
3350,9356, мнбн анребн,9
3351,2212, мнбн азпдн,23
3352,5175, мнбн цпюдхые,5
3353,2814, мнбн деквебн,1
3354,4167, мнбн фекегюпе,17
3355,2874, мнбн йнмнлкюдх,1
3356,2923, мнбн кеяйх,1
3357,9113, мнбн нпъунбн,3
3358,8152, мнбн оюмхвюпебн,2
3359,5069, мнбн яекн,5
3360,2847, мнбн яекн,1
3361,2534, мнбн яекн,11
3362,3784, мнбн яекн,6
3363,7052, мнбн яекн,19
3364,2016, мнбн яекн,23
3365,4221, мнбн яекн,17
3366,6062, мнбн яекн,25
3367,2831, мнбн ундфнбн,1
3368,9825, мнбн ъмйнбн,28
3369,5088, мнбнцнпжх,5
3370,9807, мнбняек,28
3371,8958, мнбняекеж,21
3372,6697, мнбняекхые,10
3373,2689, мнбняекъме,11
3374,2394, мнебжх,15
3375,7615, мнфюпебн,20
3376,7441, мнфюпнбн,18
3377,5360, мнфепхре,8
3378,5360, мняехре,8
3379,6726, мнвебн,10
3380,5097, мчьйнбжх,5
3381,5195, наедхмемхе,5
3382,2738, наек,1
3383,8250, нагнп,2
3384,2776, нахдхл,1
3385,7920, нахрек,26
3386,6800, нахвмхй,10
3387,5922, намнбю,16
3388,9147, нанпхые,3
3389,4522, нанпхые,14
3390,7170, наперемхй,19
3391,9630, напнвхые,9
3392,6290, напсвхые,25
3393,7671, нбем,20
3394,5340, нбныюпжх,8
3395,5088, нбнымю,5
3396,6138, нбнымхй,25
3397,5295, нбвю лнцхкю,5
3398,9233, нбвюцю,3
3399,6922, нбвюпх,10
3400,9395, нбвюпнбн,9
3401,7747, нбвюпнбн,26
3402,6468, нбвюпнбн,27
3403,9805, нбвюпнбн,28
3404,2647, нбвюпжх,11
3405,6846, нбвебн,10
3406,4448, нбвеонкжх,14
3407,8660, нбвх йкюдемеж,29
3408,4972, нцкед,22
3409,8467, нцмем,2
3410,2947, нцмъмнбн,1
3411,2117, нцмъмнбн,23
3412,9423, нцмъмнбн,9
3413,4417, нцмъмнбн,14
3414,2297, нцнъ,23
3415,4990, нцпюдмю,22
3416,9529, нцпюфдем,9
3417,3679, нднпнбжх,13
3418,2408, ндпюмхжю,15
3419,9357, ндпхмжх,9
3420,6584, ндпхмжх,27
3421,5893, ндзпме,16
3422,9362, ндзпжх,9
3423,2373, нгзпмнбжх,15
3424,5350, нйнкххре,8
3425,8669, нйно,29
3426,7680, нйнпь,20
3427,8727, нлюм,29
3428,9949, нлюпвебн,28
3429,8921, нлюпвебн,21
3430,7900, нлспрюц,26
3431,9486, нмнцсп,9
3432,7840, ноюйю,26
3433,6078, ноюм,25
3434,9347, ноюмеж,9
3435,5851, ноюмеж,16
3436,2235, нохжбер,23
3437,2276, нокермъ,23
3438,6254, нозквемеж,25
3439,6641, нозквемяйн,10
3440,7977, нпюв,26
3441,5859, нпеунбхжю,16
3442,4877, нпеунбн,22
3443,5280, нпеь,5
3444,5749, нпеью,12
3445,9151, нпеьюй,3
3446,5630, нпеьюй,12
3447,6929, нпеьюпх,10
3448,2943, нпеье,1
3449,7684, нпеьеме,20
3450,5763, нпеьеме,12
3451,4255, нпеьеж,17
3452,3945, нпеьеж,6
3453,4727, нпеьеж,22
3454,6475, нпеьеж,27
3455,6579, нпеьхмн,27
3456,6561, нпеьмхй,27
3457,6655, нпеьмхжю,10
3458,8248, нпхгюпе,2
3459,4214, нпхгюпе,17
3460,8893, нпхгюпх,21
3461,6253, нпхгнбн,25
3462,8325, нпкхмжх,2
3463,6892, нпкхжю,10
3464,6545, нпкнб днк,27
3465,9359, нпкнбю лнцхкю,9
3466,5187, нпкнбеж,5
3467,8985, нпкнбн,21
3468,6354, нпкнбн,27
3469,5340, нпкнбжх,8
3470,9490, нпкъй,9
3471,5577, нпкъме,12
3472,3665, нпянъ,13
3473,2785, нпжебн,1
3474,4942, нпъунбеж,22
3475,6061, нпъунбхжю,25
3476,6555, нпъунбн,27
3477,3300, нпъунбн,7
3478,2186, няекмю,23
3479,3171, няекмю,7
3480,7634, няем,20
3481,3059, няем,7
3482,7746, няем,26
3483,5037, няемюпхре,5
3484,7267, няемеж,18
3485,9753, няемнбеж,28
3486,2291, няемнбкюц,23
3487,9155, няемнбн,3
3488,2774, няемнбн,1
3489,6153, няеремнбн,25
3490,2164, няхйнбхжю,23
3491,2965, няхйнбн,1
3492,4819, няхйнбн,22
3493,7862, няхйнбн,26
3494,2165, няхйнбяйю кюйюбхжю,23
3495,2953, няхмю,1
3496,6216, някюпйю,25
3497,3169, някем йпхбнднк,7
3498,9879, нялюп,28
3499,2121, нянхжю,23
3500,8983, нярпю лнцхкю,21
3501,6062, нярпю лнцхкю,25
3502,7743, нярпеж,26
3503,4732, нярпх оюгкюй,22
3504,7161, нярпхжю,19
3505,4859, нярпхжю,22
3506,3340, нярпнб,7
3507,6881, нярпнбеж,10
3508,6644, нярпнбхжю,10
3509,7326, нярпнбн,18
3510,7238, нярпнбве,18
3511,3757, нярпнйюожх,6
3512,6457, нярзп йюлзй,27
3513,4163, нреж йхпхкнбн,17
3514,4207, нреж оюхяхебн,17
3515,6624, нукчбеж,10
3516,3079, нундем,7
3517,3438, нупхд,13
3518,3162, нвхмднк,7
3519,2049, нвсью,23
3520,3937, ньюме,6
3521,5350, ньюмхре,8
3522,2847, ныюбю,1
3523,5197, оюбек,5
3524,6155, оюбек аюмъ,25
3525,4889, оюбекяйн,22
3526,5365, оюбкебжх,8
3527,5200, оюбкхйемх,5
3528,3044, оюбнкве,7
3529,2632, оюдюкю,11
3530,6960, оюдюкн,10
3531,2747, оюдеь,1
3532,9136, оюдхмю,3
3533,6771, оюдхмю,10
3534,7617, оюдхмю,20
3535,2438, оюдхме,15
3536,4400, оюгюпдфхй,14
3537,6829, оюгюпжх,10
3538,7681, оюхяхебн,20
3539,5173, оюхяхи,5
3540,7767, оюидсьйн,26
3541,7850, оюкюлюпжю,26
3542,2829, оюкюр,1
3543,2782, оюкюрмхй,1
3544,2681, оюкюрнбн,11
3545,8698, оюкюсгнбн,29
3546,3439, оюкхкскю,13
3547,5083, оюкхжх,5
3548,4459, оюлхднбн,14
3549,4870, оюлонпнбн,22
3550,9934, оюлсйвхх,28
3551,6058, оюлсйвхх,25
3552,4500, оюмюцчпхые,14
3553,4520, оюмюцчпяйх йнкнмхх,14
3554,9802, оюмюинр бнкнбн,28
3555,7929, оюмюинр ухрнбн,26
3556,8867, оюмюпернбжх,21
3557,8254, оюмхжнбн,2
3558,6172, оюмхвепебн,25
3559,4179, оюмхвепх,17
3560,7928, оюмхвхмн,26
3561,6723, оюмхвйнбн,10
3562,2060, оюмнбжх,23
